id,checksum,created_at,name,slug,updated_at,url
1,babab409-2c5d-9e05-1f1e-d2debfbb409e,1302739200,modern warfare,modern-warfare,1323216000,https://www.igdb.com/categories/modern-warfare
3,fe5a303a-fe19-8678-0e94-6caf0af7c0dc,1302739200,aliens,aliens,1323216000,https://www.igdb.com/categories/aliens
4,c3af99c2-270a-9df1-b06e-041b36f90857,1302739200,pirates,pirates,1323216000,https://www.igdb.com/categories/pirates
5,19746d97-9387-b093-4f07-3f5a09796ce8,1302739200,zombies,zombies,1403395200,https://www.igdb.com/categories/zombies
6,5f16f5ce-dae7-18e7-23af-58d98d2461b2,1302739200,rail shooter,rail-shooter,1323216000,https://www.igdb.com/categories/rail-shooter
8,9bbe32be-9791-1873-de55-90546cb4f55e,1302825600,cold war,cold-war,1323216000,https://www.igdb.com/categories/cold-war
9,a86497a9-a95e-b6c1-3613-3e3939b4acf1,1303430400,western,western,1323216000,https://www.igdb.com/categories/western
14,6b94ad01-6096-2bce-d11c-e90df9d68e5e,1319932800,super hero,super-hero,1365897600,https://www.igdb.com/categories/super-hero
16,bd8db255-9053-dd13-6932-fab3c6556765,1319932800,ghosts,ghosts,1323216000,https://www.igdb.com/categories/ghosts
19,fae33a20-8b00-949e-4e99-3757aa386a38,1319979498,world war ii - ww2,world-war-ii-ww2,1687493894,https://www.igdb.com/categories/world-war-ii-ww2
20,9f9a3604-358a-c1a0-39b2-44b26b5cc292,1319932800,baseball,baseball,1323216000,https://www.igdb.com/categories/baseball
21,3bc82bba-83e6-566b-c07d-c4f1a45c82df,1319932800,helicopter,helicopter,1323216000,https://www.igdb.com/categories/helicopter
22,1c2024ae-c3e0-1b6b-b026-f2995bec92dc,1319932800,assassin,assassin,1323216000,https://www.igdb.com/categories/assassin
23,1ae8cce9-b142-edc2-80f8-3bddae397a50,1319932800,space simulation,space-simulation,1323216000,https://www.igdb.com/categories/space-simulation
24,3512a9c8-2b5b-2b2e-8fa1-88439589e710,1319932800,space combat,space-combat--2,1323216000,https://www.igdb.com/categories/space-combat--2
25,8a24bad7-f765-c1f5-b160-921e869182d1,1319932800,vehicular combat,vehicular-combat,1323216000,https://www.igdb.com/categories/vehicular-combat
26,b613768d-a5c8-3dac-b374-5da6c9922108,1320105600,soccer,soccer,1323216000,https://www.igdb.com/categories/soccer
27,4fb659c0-542f-0780-3db4-e78be771c87b,1320105600,football,football,1323216000,https://www.igdb.com/categories/football
28,e1f151e7-c59c-a8cb-a7f1-c23ecbb5ade6,1320192000,rally,rally,1323216000,https://www.igdb.com/categories/rally
29,c2a4f5ed-bd9e-8b3f-bb0d-f242f11469be,1320313653,world war i - ww1,world-war-i-ww1,1687493979,https://www.igdb.com/categories/world-war-i-ww1
30,78cb2996-f97e-8aae-18e2-c791bf945f4c,1320537600,golf,golf,1323216000,https://www.igdb.com/categories/golf
32,6142d774-b72f-35d6-4b91-cca9ea9fb6f5,1320537600,american football,american-football,1323216000,https://www.igdb.com/categories/american-football
33,27497fd8-4f16-1646-e093-4ef58f1dc577,1320537600,nfl,nfl,1323216000,https://www.igdb.com/categories/nfl
34,c7fe0ec4-98fd-2b31-0da1-7cfbe7caf4b7,1320537600,ancient greece,ancient-greece,1323216000,https://www.igdb.com/categories/ancient-greece
35,cc2c7aca-68f1-b8a7-f7f4-34517c4c4b8e,1320537600,greek mythology,greek-mythology,1323216000,https://www.igdb.com/categories/greek-mythology
36,a50e1d0f-a576-a78f-c1cf-bebb105d6a60,1320624000,combat flight simulator,combat-flight-simulator,1323216000,https://www.igdb.com/categories/combat-flight-simulator
40,19cd1b8d-3e48-2af0-f2d8-a0203c9fb706,1321142400,spy,spy,1323216000,https://www.igdb.com/categories/spy
41,68e34312-323e-659a-089b-005512d73819,1321142400,secret agent,secret-agent,1323216000,https://www.igdb.com/categories/secret-agent
43,f624b14c-f60d-d03c-abcf-3e3900df9aaf,1321142400,life simulation,life-simulation,1323216000,https://www.igdb.com/categories/life-simulation
44,010e3807-c9de-ed25-3dac-9b7468110233,1321142400,ice hockey,ice-hockey,1323216000,https://www.igdb.com/categories/ice-hockey
45,a5f738f9-235d-858a-a643-5dd0ee2bc275,1321228800,train simulator,train-simulator,1323216000,https://www.igdb.com/categories/train-simulator
48,8bb4d02f-a320-5d67-00bf-5ee212458da1,1321315200,tank simulator,tank-simulator,1323216000,https://www.igdb.com/categories/tank-simulator
51,d7d57674-a79a-afc9-ad4c-b2db9db99731,1321488000,space strategy,space-strategy,1323216000,https://www.igdb.com/categories/space-strategy
54,520bc61a-bebb-eaee-31cb-b58e6f292482,1321488000,pool,pool,1323216000,https://www.igdb.com/categories/pool
56,a8db9e51-100e-dd82-a01a-02c150292b79,1321488000,flight simulator,flight-simulator,1323216000,https://www.igdb.com/categories/flight-simulator
57,4306155e-4d79-e23b-f083-f708dfc57d0a,1321574400,motorcycle,motorcycle,1323216000,https://www.igdb.com/categories/motorcycle
58,5a3e0fa5-2e47-f6bd-cb96-c891393aadf5,1321574400,basketball,basketball,1323216000,https://www.igdb.com/categories/basketball
59,4f4e2c54-e0fe-e820-c1d6-28ff8dee3270,1321660800,motocross,motocross,1323216000,https://www.igdb.com/categories/motocross
61,0d71d00b-7746-42f1-c9f5-3ba21ac856ad,1321660800,martial arts,martial-arts,1323216000,https://www.igdb.com/categories/martial-arts
63,5576dc7e-a263-ca5d-9925-dae4004493dd,1322092800,ship simulator,ship-simulator,1323216000,https://www.igdb.com/categories/ship-simulator
64,23afd3f2-a1b5-2f42-a8d0-7dfe65046206,1322092800,hunting,hunting,1323216000,https://www.igdb.com/categories/hunting
66,3c531a57-b95a-f8c1-7d81-33b6e3613735,1322524800,simulated reality,simulated-reality,1323216000,https://www.igdb.com/categories/simulated-reality
69,e0c26a28-2c66-20db-3680-37035291a3b3,1340323200,post-apocalyptic,post-apocalyptic,1340323200,https://www.igdb.com/categories/post-apocalyptic
70,8ff468b1-8653-4472-d45e-4bc7332c7a19,1340409600,futuristic warfare,futuristic-warfare,1340409600,https://www.igdb.com/categories/futuristic-warfare
72,aec1863a-dbdf-f0b4-fc38-3cd5626d4a70,1340755200,exploration,exploration,1372723200,https://www.igdb.com/categories/exploration
76,1d38cfef-923c-8648-0af3-d5d30de99b07,1341705600,asian style,asian-style,1341705600,https://www.igdb.com/categories/asian-style
77,58048800-fd21-dd47-382e-3002df310d6e,1345075200,tower defense,tower-defense,1345075200,https://www.igdb.com/categories/tower-defense
78,ecdccb65-b3cc-07e2-9b29-0d1922b63f33,1345248000,anime,anime,1345248000,https://www.igdb.com/categories/anime
85,7da0aea0-7f36-29e3-c656-f781cd51a4a8,1347321600,neo noir,neo-noir,1347321600,https://www.igdb.com/categories/neo-noir
87,bec1cc2f-35eb-4ab4-232d-24c5c70c6164,1348272000,dinosaurs,dinosaurs,1348272000,https://www.igdb.com/categories/dinosaurs
88,e3f16520-a192-271e-06c3-fc122028ed8b,1348272000,australian,australian,1348272000,https://www.igdb.com/categories/australian
95,2ce11aba-2a9c-57a1-30e6-3f3df1a9f535,1350172800,kinect,kinect,1350172800,https://www.igdb.com/categories/kinect
96,5f63609c-2f44-4215-d7ab-497318b5a924,1350345600,orcs,orcs,1350345600,https://www.igdb.com/categories/orcs
98,65b05f40-2b42-17d4-22fe-707aec7d903c,1350691200,monsters,monsters,1350691200,https://www.igdb.com/categories/monsters
100,627ced80-3ae7-3107-a136-8554f753684e,1351900800,multitouch,multitouch,1351900800,https://www.igdb.com/categories/multitouch
101,c2153a18-5061-546b-980d-6ba0b1ff5a81,1351900800,casual,casual,1351900800,https://www.igdb.com/categories/casual
103,bea2d60a-08b8-8100-4ca8-c0304669560f,1354924800,cyberpunk,cyberpunk,1354924800,https://www.igdb.com/categories/cyberpunk
105,eb787358-1253-91d7-4416-7881940cfdb0,1357084800,knights,knights,1357084800,https://www.igdb.com/categories/knights
106,c6351189-109d-363e-c042-a03328932186,1357171200,cybernetics,cybernetics,1357171200,https://www.igdb.com/categories/cybernetics
107,8fa33235-5eda-3e84-b958-9b12197c0955,1357516800,fighting,fighting,1357516800,https://www.igdb.com/categories/fighting
109,e7f6aab3-263b-1fde-00f1-a87966bb5fdf,1357516800,violence,violence,1357516800,https://www.igdb.com/categories/violence
110,00f638c0-576a-6910-7e26-61fa1143a07f,1357516800,evolution,evolution,1357516800,https://www.igdb.com/categories/evolution
114,63365f15-0c95-300f-fab0-780f99ffc52f,1357603200,arena,arena,1357603200,https://www.igdb.com/categories/arena
115,f689c73a-bb7f-5a65-0b21-69be3c0e151d,1358208000,god game,god-game,1358208000,https://www.igdb.com/categories/god-game
122,2ca34a1a-ec3a-c38d-6ca8-584df2cd7d75,1360886400,hell,hell,1360886400,https://www.igdb.com/categories/hell
126,5736e7f6-52e9-9d08-1dbe-2432697472f2,1363910400,retro,retro,1363910400,https://www.igdb.com/categories/retro
128,63692787-29c8-14dc-e38c-505b54ea46cc,1363910400,1980s,1980s,1363910400,https://www.igdb.com/categories/1980s
129,27025b4e-351e-329a-0cda-6d99528b5ed3,1363942582,bloody,bloody,1685424190,https://www.igdb.com/categories/bloody
130,cfff7d8a-041c-af8c-5e3f-47fc8ca003fc,1363910400,extreme,extreme,1363910400,https://www.igdb.com/categories/extreme
131,b91f6692-0b4d-e4d7-05ab-19859e98e690,1363996800,psychological horror,psychological-horror,1363996800,https://www.igdb.com/categories/psychological-horror
133,d484822a-25a0-16a3-c5b1-7e98802a3c66,1364083200,interactive movie,interactive-movie,1364083200,https://www.igdb.com/categories/interactive-movie
134,3856f4f0-f48a-bee9-4cce-ba9b8c4e39fd,1364083200,psychological thriller,psychological-thriller,1364083200,https://www.igdb.com/categories/psychological-thriller
135,dab82c25-5f58-a4a6-8422-3fd8673a2c7c,1364083200,paranormal,paranormal,1364083200,https://www.igdb.com/categories/paranormal
137,1ee12202-5826-8652-f883-c1838452b06e,1364428800,gravity,gravity,1364428800,https://www.igdb.com/categories/gravity
138,56507310-c302-cc05-af32-0201823b9832,1364515200,underwater,underwater,1364515200,https://www.igdb.com/categories/underwater
140,86955cbc-9da9-f83e-aec8-ddbc4433b7e2,1364515200,serial killer,serial-killer,1364515200,https://www.igdb.com/categories/serial-killer
147,b2f20c6c-159c-083a-e22d-032f60c8e126,1366761600,wizards,wizards,1366761600,https://www.igdb.com/categories/wizards
148,f34be1fe-1d03-541a-28b9-1875485061dd,1366761600,moba,moba,1366761600,https://www.igdb.com/categories/moba
149,1c36fa69-3ddf-f0de-15bc-d8454c899586,1366761600,grand strategy,grand-strategy,1366761600,https://www.igdb.com/categories/grand-strategy
151,9a4be7d2-9054-2c21-c9fc-ec80f00e232f,1367884800,medieval,medieval,1367884800,https://www.igdb.com/categories/medieval
153,cf1961a4-8487-3a06-4d53-1d4e627a2d8e,1368230400,animals,animals,1368230400,https://www.igdb.com/categories/animals
154,95d1b81f-be00-0e38-6d8a-95ca699ea5f9,1368489600,poker,poker,1368489600,https://www.igdb.com/categories/poker
155,0c095967-5c47-5d9c-b37d-57cf588d85e6,1368489600,cars,cars,1368489600,https://www.igdb.com/categories/cars
156,ba51587d-af26-c2bb-0da9-c1150a216fe9,1369008000,surrealism,surrealism,1369008000,https://www.igdb.com/categories/surrealism
158,4d6c8f10-31cd-594a-5342-14391fb20bca,1369008000,psychological exploration,psychological-exploration,1369008000,https://www.igdb.com/categories/psychological-exploration
159,048e855b-1de4-1c59-b654-35e998a7f5b5,1369008000,disease,disease,1369008000,https://www.igdb.com/categories/disease
160,e8206289-0792-198a-9422-36f873b4039d,1369008000,destruction,destruction,1369008000,https://www.igdb.com/categories/destruction
161,3510ebf6-5515-4794-5b5f-e2a4afa42086,1369008000,infection,infection,1369008000,https://www.igdb.com/categories/infection
162,1ecf5c4a-ad85-36a6-2e70-022db9926844,1371600000,brutal,brutal,1371600000,https://www.igdb.com/categories/brutal
164,47496991-9843-c840-fdbe-affea8f9aab4,1371686400,ninja,ninja,1371686400,https://www.igdb.com/categories/ninja
165,13cbd60b-17bb-1eba-552b-e79676d8f63b,1371859200,space mining,space-mining,1371859200,https://www.igdb.com/categories/space-mining
166,3760742e-bb6c-b008-79eb-b5608329705d,1371859200,shoot 'em up,shoot-em-up,1371859200,https://www.igdb.com/categories/shoot-em-up
167,752f8df4-6386-1d9c-b4c2-a868c4716aff,1371859200,mech,mech,1371859200,https://www.igdb.com/categories/mech
170,8c223aca-8991-005d-2af1-71a2623f6a29,1371859200,time travel,time-travel,1371859200,https://www.igdb.com/categories/time-travel
171,b54a4e8a-0f2a-d73d-20d6-3f22a970e722,1371859200,level editor,level-editor,1371859200,https://www.igdb.com/categories/level-editor
173,f9fcbd1a-3fc9-4726-5922-89c8907c1437,1371945600,reality tv,reality-tv,1371945600,https://www.igdb.com/categories/reality-tv
175,9e1eb46e-eda7-e786-b3bf-25644458fd65,1371945600,demon,demon,1371945600,https://www.igdb.com/categories/demon
182,f9ee705d-763a-bacc-2bd1-36545a3a8ebb,1372032000,character customization,character-customization,1372032000,https://www.igdb.com/categories/character-customization
189,46e6894f-700f-d90c-8ccd-af701e1360f3,1372032000,kojima,kojima,1372032000,https://www.igdb.com/categories/kojima
193,fb8ae0bc-4d6a-d377-789d-23ebad35a963,1372204800,training,training,1372204800,https://www.igdb.com/categories/training
194,6135a9b7-9185-0ba7-27e4-41922ecb3ba7,1372204800,boardgame,boardgame,1372204800,https://www.igdb.com/categories/boardgame
198,ac401f16-760e-c603-8a43-c918860899f7,1372204800,haunted house,haunted-house,1372204800,https://www.igdb.com/categories/haunted-house
201,536cb37f-ed20-1351-a13a-05a159c45187,1372204800,space station,space-station,1372204800,https://www.igdb.com/categories/space-station
202,02cdd4bc-ec26-fc09-faa8-b57de2d726d3,1372204800,atlantis,atlantis,1372204800,https://www.igdb.com/categories/atlantis
205,d17c99d1-e808-18d1-d441-f70bd2bc0464,1372204800,immortality,immortality,1372204800,https://www.igdb.com/categories/immortality
208,a78b8b70-753a-a30a-c2d6-852f3ec7a765,1372204800,russia,russia,1372204800,https://www.igdb.com/categories/russia
209,34af67c6-ce99-a4dc-af9b-044f9ae037da,1372204800,mutation,mutation,1372204800,https://www.igdb.com/categories/mutation
211,b09e8102-490d-064c-b620-6e8955d7c766,1372204800,vampire,vampire,1372204800,https://www.igdb.com/categories/vampire
214,e30cc5ca-e716-dc05-fd51-d2832190c20c,1372291200,politics,politics,1372291200,https://www.igdb.com/categories/politics
215,230093f3-ab54-e915-ada7-b41f43968ac9,1372291200,detective,detective,1372291200,https://www.igdb.com/categories/detective
218,826d4790-323a-621a-980e-959915ffb673,1372291200,interactive fiction,interactive-fiction,1372291200,https://www.igdb.com/categories/interactive-fiction
220,c4b3cc9c-42a5-5de2-9421-fb876637f48f,1372291200,weird,weird,1372291200,https://www.igdb.com/categories/weird
221,af7a74e1-93b2-b142-f9f0-4a4c467bd8ba,1372291200,murder,murder,1372291200,https://www.igdb.com/categories/murder
222,f228713e-8593-4ca6-f635-63bad17e1dd1,1372291200,drugs,drugs,1372291200,https://www.igdb.com/categories/drugs
223,1747ee9c-111a-acdc-ab86-2ba69172fe67,1372291200,dark,dark,1372291200,https://www.igdb.com/categories/dark
225,9f16c20b-61de-f552-de2f-c511f0a27aa3,1372291200,investigation,investigation,1372291200,https://www.igdb.com/categories/investigation
226,7dbe2a40-1c9e-0c3f-5f2a-d438d342353e,1372291200,magic,magic,1372291200,https://www.igdb.com/categories/magic
227,200b891c-32b1-8f68-7887-50825ab91fa2,1372291200,sword,sword,1372291200,https://www.igdb.com/categories/sword
228,d74a768e-5d89-259d-ffee-a22211a038fd,1372291200,virus,virus,1372291200,https://www.igdb.com/categories/virus
234,31a9d0ab-5a71-ecd4-8b92-a5f6f74ddb9a,1372377600,wrestling,wrestling,1372377600,https://www.igdb.com/categories/wrestling
236,1d8a3c39-ccad-a3ef-81a0-d0bfccc19ae0,1372377600,grinding,grinding,1372377600,https://www.igdb.com/categories/grinding
243,c8996c20-b534-9464-9bd0-e17952ded92d,1372377600,heist,heist,1372377600,https://www.igdb.com/categories/heist
244,3b7cfbf5-0e51-a9c8-d1d9-bfc1cca258e3,1372490829,crime solving,crime-solving--1,1685412676,https://www.igdb.com/categories/crime-solving--1
247,157e6e7e-8e8d-195a-9a41-76903598b2b3,1372464000,collecting,collecting,1372723200,https://www.igdb.com/categories/collecting
249,02e6c4d4-eafc-603d-20a5-be99492f5fa1,1372464000,pikachu,pikachu,1372464000,https://www.igdb.com/categories/pikachu
250,9e37c0cc-44e7-e178-8af6-bc34deb1c086,1372464000,3d,3d,1372464000,https://www.igdb.com/categories/3d
253,54be10ec-d84c-84ec-4c60-24339b7dd6dd,1372464000,samurai,samurai,1372464000,https://www.igdb.com/categories/samurai
256,b8a3e2d6-4a8f-e6c2-e9d8-83b8eee9e0a9,1372464000,sherlock holmes,sherlock-holmes,1372464000,https://www.igdb.com/categories/sherlock-holmes
262,c21dc792-6380-ba52-585a-8b88d288c02a,1372464000,amazon,amazon,1372464000,https://www.igdb.com/categories/amazon
267,b5f0bcc1-038f-b7f7-486c-82b1ff52bc4c,1372464000,king arthur,king-arthur,1372464000,https://www.igdb.com/categories/king-arthur
271,069d8cc1-4759-dd82-f5d1-ca2ce6c7f8bb,1372550400,photography,photography,1372550400,https://www.igdb.com/categories/photography
272,667afb16-a201-24b0-d84d-64ac1fbc2ad9,1372550400,europe,europe,1372550400,https://www.igdb.com/categories/europe
274,6097d427-baf7-87b2-52b9-dc9f666e27e6,1372550400,minigames,minigames,1372550400,https://www.igdb.com/categories/minigames
275,147d3e1b-ef20-5b52-0d69-95f0469914d7,1372550400,gamecube microphone,gamecube-microphone,1372550400,https://www.igdb.com/categories/gamecube-microphone
276,18793da8-c8b9-7e43-e94e-038ee57b1900,1372636800,1940s,1940s,1372636800,https://www.igdb.com/categories/1940s
277,fe28c825-7543-5c62-35e5-cf6abfaf09a6,1372636800,norway,norway,1372636800,https://www.igdb.com/categories/norway
278,9e697b51-0d95-2f83-c4e9-b28671f26973,1372636800,germany,germany,1372636800,https://www.igdb.com/categories/germany
280,d57cc9f2-2d08-bbb1-854e-7a8e61724c56,1372636800,go-kart,go-kart,1372636800,https://www.igdb.com/categories/go-kart
281,7e2a3068-9d28-5cf5-6e41-053ec5c263c6,1372636800,mario characters,mario-characters,1372636800,https://www.igdb.com/categories/mario-characters
283,3ae0cb49-23b3-8709-7ec4-73cde5255a99,1372636800,story driven,story-driven,1372636800,https://www.igdb.com/categories/story-driven
284,73d90498-24fa-685d-332e-d07e48b5e02b,1372636800,organized crime,organized-crime,1372636800,https://www.igdb.com/categories/organized-crime
285,3a60d20d-6f5f-abc9-4b1f-52e1fa968974,1372723200,skill-based,skill-based,1372723200,https://www.igdb.com/categories/skill-based
286,2929d992-c34d-6984-a4df-8af3bc43e546,1372723200,competitive,competitive,1372723200,https://www.igdb.com/categories/competitive
287,e83aaf97-7ae8-782f-6ca7-e609344f3630,1372723200,physics,physics,1372723200,https://www.igdb.com/categories/physics
288,e26b4e96-db69-8dec-1dcd-295c64b579e3,1372723200,2d,2d,1372723200,https://www.igdb.com/categories/2d
293,3338fb6c-9bc2-2685-92cb-ceb9c2bb4e68,1372723200,ancient rome,ancient-rome,1431907200,https://www.igdb.com/categories/ancient-rome
298,ea57d820-67f1-c5f5-6174-b5fe5649c1ac,1372723200,1920s,1920s,1372723200,https://www.igdb.com/categories/1920s
299,41409eaf-d29b-97d1-0777-d29f8664b315,1372723200,bowling,bowling,1372723200,https://www.igdb.com/categories/bowling
300,9e46ace2-3f95-615b-0140-3c3c9ad0f0a8,1372723200,snooker,snooker,1372723200,https://www.igdb.com/categories/snooker
304,88a992f9-759a-5351-5e1d-145a6eedfc96,1372809600,vehicle simulation,vehicle-simulation,1372809600,https://www.igdb.com/categories/vehicle-simulation
305,52f18a91-5ff8-3302-d9eb-c80b9958ac13,1372809600,unreleased,unreleased,1372809600,https://www.igdb.com/categories/unreleased
307,e1f7d180-8c81-1d3d-9b76-836af2b0ac66,1372809600,invasion,invasion,1372809600,https://www.igdb.com/categories/invasion
308,f0d3effc-7b56-f7fd-a9dc-67cb93257f93,1372809600,experimental,experimental,1372809600,https://www.igdb.com/categories/experimental
311,e6947b72-bc61-3869-036b-2f8b7a9e315b,1372809600,tennis,tennis,1372809600,https://www.igdb.com/categories/tennis
313,da84078a-b086-d7e2-a385-9d471b4b7de2,1372809600,rugby,rugby,1372809600,https://www.igdb.com/categories/rugby
328,48ec3224-377b-c9d9-c91a-04e6387f9218,1372896000,ants,ants,1372896000,https://www.igdb.com/categories/ants
331,fbb07101-8800-ffb8-cbe4-a4ce0d5de141,1372896000,genetic experiment,genetic-experiment,1372896000,https://www.igdb.com/categories/genetic-experiment
332,ef7cced4-edb7-9c1b-a62f-67c722e5097d,1372896000,dragons,dragons,1372896000,https://www.igdb.com/categories/dragons
339,4e599429-1c26-792b-6150-2ba15e360a38,1372982400,survival,survival,1372982400,https://www.igdb.com/categories/survival
343,6893b966-87d4-2bf9-7b08-935f73eb7e7b,1372982400,adult,adult,1372982400,https://www.igdb.com/categories/adult
345,895414a7-c9e9-ccee-109e-4d4cbe6dfab6,1372982400,manga,manga,1372982400,https://www.igdb.com/categories/manga
351,f7032d5e-7ff9-e221-2f7a-f5da4f997f6f,1373155200,italian mafia,italian-mafia,1399766400,https://www.igdb.com/categories/italian-mafia
353,d4f7979a-f05c-bd1a-cdaf-505aed78b717,1373155200,kingdom,kingdom,1373155200,https://www.igdb.com/categories/kingdom
357,87332d65-0689-1f19-cd0d-920e186e9545,1373155200,madness,madness,1373155200,https://www.igdb.com/categories/madness
358,5a9dbfb0-7b0c-336d-a8e8-9b663dec7d39,1373155200,dating,dating,1373155200,https://www.igdb.com/categories/dating
359,c8e077b8-a442-9d80-6c5e-4f72b4fd1b8b,1373155200,world domination,world-domination,1373155200,https://www.igdb.com/categories/world-domination
367,e355a367-7973-5ce1-b4a9-063ae32b5619,1373155200,norse mythology,norse-mythology,1373155200,https://www.igdb.com/categories/norse-mythology
368,e56b1415-bc84-4976-fa5f-2eafc80becdf,1373155200,thief,thief,1373155200,https://www.igdb.com/categories/thief
371,c27e9488-027a-4959-9cf6-59b9a0c79d5a,1373155200,guild,guild,1373155200,https://www.igdb.com/categories/guild
374,3942b5bb-d42b-de32-ac0d-68526567bb55,1373155200,table tennis,table-tennis,1373155200,https://www.igdb.com/categories/table-tennis
379,a40621de-5d3d-2451-b64e-e519571b4955,1373846400,tycoon,tycoon,1373846400,https://www.igdb.com/categories/tycoon
380,798e46e8-8a2b-35a0-bfa2-c21468f67c9c,1373932800,chess,chess,1373932800,https://www.igdb.com/categories/chess
381,8e979295-2dc9-0fcd-1601-80c0ff803927,1373932800,vintage,vintage,1373932800,https://www.igdb.com/categories/vintage
382,74ce2e31-f0ca-4521-f999-35abd6150bbe,1373932800,16-bit,16-bit,1373932800,https://www.igdb.com/categories/16-bit
387,6dcc6c23-3137-f27a-76a6-00665b78dfff,1373932800,newgrounds,newgrounds,1373932800,https://www.igdb.com/categories/newgrounds
390,64f3a573-2f26-4879-386b-e0f8273f8e5d,1373932800,parkour,parkour,1373932800,https://www.igdb.com/categories/parkour
391,7fa5ffdf-7d5f-3a40-d417-d3d58dfad0cb,1374019200,movie games,movie-games,1374019200,https://www.igdb.com/categories/movie-games
392,8f02de67-4229-f1a2-7ff6-07ecca7388b5,1374019200,construction,construction,1374019200,https://www.igdb.com/categories/construction
393,ba6ff1a8-27d3-898c-f53f-8f9fa40ac0f5,1374019200,managerial,managerial,1374019200,https://www.igdb.com/categories/managerial
394,7aa9a6c2-3084-5a7b-4b5b-4d887ca566e1,1374019200,mascot,mascot,1374019200,https://www.igdb.com/categories/mascot
401,a75d3655-64d9-85a0-14e0-65bd431422aa,1374105600,burnout,burnout,1374105600,https://www.igdb.com/categories/burnout
402,963f7b26-bb2a-f82c-9c1c-bd75e477a3ee,1374105600,arcade racers,arcade-racers,1374105600,https://www.igdb.com/categories/arcade-racers
403,4cb6e0f8-a6b6-acbe-b9df-9f658bc34dc7,1374105600,shark,shark,1374105600,https://www.igdb.com/categories/shark
408,3692d7e2-826c-b794-a487-b35a529c608d,1374278400,atari,atari,1374278400,https://www.igdb.com/categories/atari
409,120fdb5b-aafb-5b92-f8d8-f78e4302542e,1374278400,pokemon,pokemon,1374278400,https://www.igdb.com/categories/pokemon
410,403780dd-2fa1-1a18-fbeb-bc712fc8f9c7,1374278400,lego,lego,1374278400,https://www.igdb.com/categories/lego
411,dd1570a4-cf75-ba49-846f-db67c917b7ee,1374278400,pacman,pacman,1374278400,https://www.igdb.com/categories/pacman
413,ee937055-f890-9a78-60c6-d14516f5ee51,1374710400,parody,parody,1374710400,https://www.igdb.com/categories/parody
415,233eef0f-b1f9-a69e-3039-c4543705dfd9,1375401600,turn-based,turn-based,1375401600,https://www.igdb.com/categories/turn-based
416,ccb345c2-081d-0722-716d-50590d250406,1375401600,roguelike,roguelike,1375401600,https://www.igdb.com/categories/roguelike
420,0b256624-3b06-8478-fd86-2f26840756f9,1375434639,artifacts,artifacts,1685427562,https://www.igdb.com/categories/artifacts
421,981816c7-7791-1713-ce0a-bae7b07bb3b4,1375401600,ancient egypt,ancient-egypt,1375401600,https://www.igdb.com/categories/ancient-egypt
422,78e4f9e7-5d82-d8c1-5bdd-e3646d7118ce,1375401600,choose your own adventure,choose-your-own-adventure,1375401600,https://www.igdb.com/categories/choose-your-own-adventure
423,0241c4a6-4c15-8bfa-9c34-f0e34d9fd109,1377302400,gothic,gothic,1377302400,https://www.igdb.com/categories/gothic
424,bd5d9a0e-2209-d1f1-3159-014a56eb1169,1377820800,1930s,1930s,1377820800,https://www.igdb.com/categories/1930s
425,d7eebe46-5e35-8389-e4b4-71501390dc1b,1377993600,crpg,crpg,1377993600,https://www.igdb.com/categories/crpg
426,4200b25e-e10b-1f6b-7974-67f9ea9a3acd,1377993600,kickstarter funded,kickstarter-funded,1377993600,https://www.igdb.com/categories/kickstarter-funded
427,4ad1dd47-0c2c-09a1-6311-cf9887f59205,1378598400,police,police,1378598400,https://www.igdb.com/categories/police
428,e4e6450f-3e70-8057-c5dc-ca0ef21ac0af,1378857600,mercenaries,mercenaries,1378857600,https://www.igdb.com/categories/mercenaries
429,cd76e4ce-3938-80b6-7c9a-c82f5ce11f2b,1379030400,dystopian,dystopian,1379030400,https://www.igdb.com/categories/dystopian
433,ea3759b7-dbe7-1304-2b8c-79028d7699b7,1379462400,swat,swat,1379462400,https://www.igdb.com/categories/swat
441,b855a7f2-1cd8-b0b4-8116-e8dd2bbbf8a3,1381017600,street fighting,street-fighting,1381017600,https://www.igdb.com/categories/street-fighting
447,3b883930-80e1-0a2b-cdd8-6ab746f45fed,1381190400,game boy color,game-boy-color,1381190400,https://www.igdb.com/categories/game-boy-color
449,790109f6-433d-952a-224f-d30ca02b3d5e,1381536000,battlefield,battlefield,1381536000,https://www.igdb.com/categories/battlefield
451,7db7c7ab-6856-84c5-f742-0d0111c03f76,1381536000,augmented reality,augmented-reality,1381536000,https://www.igdb.com/categories/augmented-reality
452,a1a88a88-47dc-a4ac-2ff5-1c64daefdeea,1381622400,halo,halo,1381622400,https://www.igdb.com/categories/halo
453,b9cca89b-82cc-9bd9-d0e1-83b9bc9acc7b,1381622400,first person shooter,first-person-shooter,1381622400,https://www.igdb.com/categories/first-person-shooter
456,278c95fb-0dd7-7ab0-bd60-c4a4f4f83ac0,1381622400,national hockey league,national-hockey-league,1381622400,https://www.igdb.com/categories/national-hockey-league
465,6d5424b3-a5d5-ee42-05c1-4d2a5c9dd3e0,1381708800,future,future,1381708800,https://www.igdb.com/categories/future
466,b787cacc-a67b-ad02-12b0-665c06e2c138,1381708800,fps,fps,1381708800,https://www.igdb.com/categories/fps
